CustomerKey,GeographyKey,CustomerAlternateKey,Customer full name,Birth date,Gender,YearlyIncome
15188,627,AW00015188,IsaacSWatson,1979-09-07,M,60000
15189,633,AW00015189,KaylaBRussell,1985-08-11,F,60000
15190,302,AW00015190,KatherineLWatson,1980-02-16,F,60000
15191,307,AW00015191,AndresLKumar,1980-02-16,M,60000
15192,28,AW00015192,TashaShan,1965-04-23,F,130000
15193,310,AW00015193,SamuelKing,1971-09-15,M,120000
15194,310,AW00015194,ErikWSuarez,1977-11-20,M,120000
15195,311,AW00015195,EdwinHuang,1972-03-06,M,120000
15196,314,AW00015196,IsaiahOReed,1977-06-22,M,120000
15197,68,AW00015197,ElijahKumar,1963-03-19,M,60000
15198,315,AW00015198,LaurenKWatson,1968-09-28,F,60000
15199,299,AW00015199,JoeLJordan,1962-09-08,M,70000
15200,302,AW00015200,MindyASimpson,1962-08-10,F,70000
15201,70,AW00015201,MirandaWashington,1962-09-05,F,90000
15202,322,AW00015202,BlakeCBryant,1963-04-25,M,90000
15203,315,AW00015203,DavidLewis,1968-09-13,M,90000
15204,8,AW00015204,DeannaSGonzalez,1973-01-18,F,90000
15205,10,AW00015205,ShawnaCBlack,1973-06-20,F,90000
15206,30,AW00015206,MauriceAndersen,1972-10-09,M,90000
15207,27,AW00015207,JosueDiaz,1973-06-12,M,100000
15208,5,AW00015208,ColleenELuo,1968-04-03,F,60000
15209,36,AW00015209,FrankMRomero,1979-01-13,M,60000
15210,28,AW00015210,KurtRaje,1968-06-24,M,60000
15211,28,AW00015211,KennethSLuo,1966-09-03,M,60000
15212,4,AW00015212,MarcusDHenderson,1967-01-11,M,60000
15213,31,AW00015213,BrianaLMartin,1967-01-03,F,60000
15214,21,AW00015214,AmandaJenkins,1972-05-15,F,100000
15215,34,AW00015215,AlbertoCJimenez,1972-03-24,M,100000
15216,33,AW00015216,DesireeGutierrez,1965-12-14,F,60000
15217,35,AW00015217,EthanJai,1971-02-15,M,60000
15218,29,AW00015218,WillieJohnsen,1971-03-06,M,70000
15219,29,AW00015219,ClaytonAChen,1976-02-19,M,70000
15220,3,AW00015220,MicahJLiu,1975-09-07,M,70000
15221,8,AW00015221,TroyPArun,1975-03-08,M,70000
15222,35,AW00015222,CynthiaMPatel,1975-09-12,F,70000
15223,11,AW00015223,EbonyFMartin,1975-11-24,F,70000
15224,12,AW00015224,PedroSGutierrez,1975-02-05,M,70000
15225,30,AW00015225,YolandaBhat,1965-06-08,F,90000
15226,5,AW00015226,LoriMMoreno,1980-04-30,F,70000
15227,10,AW00015227,HaroldMalhotra,1968-12-12,M,70000
15228,14,AW00015228,JermaineERaman,1969-05-01,M,70000
15229,28,AW00015229,CalvinRai,1968-02-29,M,60000
15230,11,AW00015230,JillianDVance,1973-12-14,F,70000
15231,13,AW00015231,AlexiaDBarnes,1967-10-08,F,70000
15232,23,AW00015232,OmarIMa,1972-07-14,M,60000
15233,36,AW00015233,TammyRodriguez,1972-03-06,F,70000
15234,16,AW00015234,KathleenCMoreno,1964-01-22,F,100000
15235,33,AW00015235,KariLopez,1971-06-22,F,60000
15236,23,AW00015236,BrandyIKapoor,1965-11-04,F,70000
15237,12,AW00015237,DevonLLal,1976-10-11,M,70000
15238,3,AW00015238,JonathonAAlonso,1967-10-13,M,70000
15239,27,AW00015239,SergioDRodriguez,1962-03-07,M,70000
15240,13,AW00015240,MoniqueRNavarro,1959-04-06,F,40000
15241,9,AW00015241,GeoffreyMMadan,1964-05-23,M,40000
15242,18,AW00015242,NeilSuarez,1959-02-19,M,40000
15243,543,AW00015243,LaurenHarris,1981-11-30,F,30000
15244,62,AW00015244,AlexisLRodriguez,1981-12-03,F,30000
15245,369,AW00015245,EduardoRoss,1981-11-25,M,30000
15246,359,AW00015246,KaitlynRWatson,1981-10-05,F,30000
15247,633,AW00015247,CatherineStewart,1981-05-10,F,40000
15248,612,AW00015248,RichardHarris,1982-06-27,M,40000
15249,348,AW00015249,AbigailLAnderson,1985-08-11,F,30000
15250,335,AW00015250,JoseMScott,1986-05-13,M,30000
15251,59,AW00015251,NoahAHall,1985-08-21,M,30000
15252,547,AW00015252,JadaMurphy,1985-08-13,F,40000
15253,38,AW00015253,BarrySuri,1952-01-14,M,10000
15254,421,AW00015254,CarlaCChapman,1985-08-23,F,40000
15255,358,AW00015255,EvanCollins,1983-12-02,M,40000
15256,312,AW00015256,DaltonRRamirez,1983-08-23,M,40000
15257,611,AW00015257,MatthewAnderson,1983-09-22,M,40000
15258,607,AW00015258,ChloeReed,1983-11-04,F,40000
15259,301,AW00015259,FranklinZhu,1983-04-03,M,30000
15260,307,AW00015260,KathleenTorres,1983-02-18,F,30000
15261,12,AW00015261,CarolynTorres,1950-12-17,F,40000
15262,2,AW00015262,JanAGonzalez,1945-11-17,F,30000
15263,34,AW00015263,PaigeLColeman,1946-06-19,F,30000
15264,23,AW00015264,PeterLGoel,1946-06-19,M,30000
15265,11,AW00015265,KristopherLMalhotra,1946-02-15,M,40000
15266,18,AW00015266,BrianaASuarez,1946-10-08,F,40000
15267,21,AW00015267,KendraRAlvarez,1948-04-03,F,40000
15268,12,AW00015268,ShannonFWu,1953-10-04,F,60000
15269,616,AW00015269,ChloeWKing,1981-11-17,F,40000
15270,631,AW00015270,ArianaBCox,1982-02-03,F,40000
15271,637,AW00015271,SamuelRYang,1981-12-01,M,40000
15272,642,AW00015272,KyleGonzales,1981-12-30,M,40000
15273,336,AW00015273,BrandonAlexander,1981-11-11,M,40000
15274,337,AW00015274,AlexanderMJohnson,1982-01-22,M,40000
15275,369,AW00015275,EricLCollins,1982-04-22,M,40000
15276,316,AW00015276,MeganLHall,1985-06-02,F,30000
15277,337,AW00015277,HaileyEGriffin,1979-12-02,F,30000
15278,358,AW00015278,BrandonRussell,1985-08-30,M,30000
15279,360,AW00015279,HunterELee,1980-06-25,M,30000
15280,358,AW00015280,MyaLGriffin,1973-12-11,F,80000
15281,299,AW00015281,HunterAnderson,1972-10-19,M,110000
15282,359,AW00015282,ElizabethAThomas,1969-01-17,F,80000
15283,49,AW00015283,EugeneALi,1978-05-22,M,40000
15284,310,AW00015284,JayPrasad,1983-03-10,M,40000
15285,307,AW00015285,OliviaARodriguez,1983-02-07,F,40000
15286,546,AW00015286,ThomasCNelson,1979-03-31,M,50000
15287,641,AW00015287,StephanieSBaker,1978-10-21,F,50000
15288,307,AW00015288,LoganPerry,1978-09-25,M,50000
15289,326,AW00015289,KatelynGray,1983-02-10,F,40000
15290,648,AW00015290,EdwardThompson,1983-07-24,M,50000
15291,62,AW00015291,JuliaJAlexander,1982-10-19,F,60000
15292,553,AW00015292,MeganCBailey,1976-12-14,F,60000
15293,542,AW00015293,MasonCWatson,1982-03-07,M,60000
15294,635,AW00015294,MichaelRobinson,1977-02-05,M,60000
15295,300,AW00015295,LouisShan,1976-09-20,M,60000
15296,385,AW00015296,ChloeCPeterson,1976-12-10,F,60000
15297,614,AW00015297,NicoleJBryant,1976-11-11,F,60000
15298,612,AW00015298,JoeGChandra,1983-09-08,M,50000
15299,543,AW00015299,CharlesHLopez,1983-10-19,M,50000
15300,632,AW00015300,SethButler,1978-05-09,M,60000
15301,310,AW00015301,AmyAGuo,1977-08-18,F,60000
15302,339,AW00015302,BriannaThomas,1978-01-09,F,70000
15303,339,AW00015303,HaleyPatterson,1950-04-22,F,70000
15304,50,AW00015304,MirandaJPowell,1950-05-23,F,70000
15305,301,AW00015305,JacquelynDOrtega,1951-04-18,F,70000
15306,609,AW00015306,VictoriaSanchez,1951-03-19,F,60000
15307,338,AW00015307,JenniferGarcia,1956-04-21,F,60000
15308,299,AW00015308,ChristyCLal,1961-10-05,F,60000
15309,301,AW00015309,DylanCWilson,1951-01-30,M,60000
15310,52,AW00015310,AmandaMStewart,1951-05-18,F,60000
15311,642,AW00015311,BrandonJThompson,1956-07-17,M,60000
15312,345,AW00015312,AlexandriaAGonzales,1951-01-12,F,60000
15313,547,AW00015313,GarrettCMorris,1952-04-26,M,60000
15314,368,AW00015314,EduardoTorres,1952-02-02,M,60000
15315,635,AW00015315,KatherineSBennett,1952-04-15,F,70000
15316,314,AW00015316,AlexisHarris,1953-04-09,F,60000
15317,302,AW00015317,RachelRJenkins,1958-05-16,F,60000
15318,539,AW00015318,GraceDWatson,1953-03-20,F,60000
15319,311,AW00015319,JadeMSanchez,1952-07-03,F,70000
15320,634,AW00015320,EduardoFBrooks,1969-04-11,M,70000
15321,322,AW00015321,BlakePhillips,1952-10-31,M,80000
15322,644,AW00015322,EvanMGreen,1958-08-06,M,80000
15323,64,AW00015323,EduardoWilson,1953-09-20,M,40000
15324,513,AW00015324,ReneeSerrano,1953-11-18,F,40000
15325,632,AW00015325,ElijahPHayes,1959-05-17,M,60000
15326,307,AW00015326,ToddJZheng,1959-09-14,M,60000
15327,312,AW00015327,PaulaHernandez,1954-06-15,F,60000
15328,359,AW00015328,FernandoJackson,1954-05-22,M,70000
15329,372,AW00015329,BriannaCox,1954-04-18,F,70000
15330,611,AW00015330,CatherineRichardson,1955-02-22,F,60000
15331,542,AW00015331,JacobMTaylor,1960-08-22,M,60000
15332,637,AW00015332,JasonFSharma,1960-04-04,M,60000
15333,301,AW00015333,MarieDiaz,1955-05-05,F,60000
15334,62,AW00015334,SydneyJWilliams,1955-11-01,F,40000
15335,634,AW00015335,EmilyPatterson,1955-08-03,F,60000
15336,302,AW00015336,MarcoJGarcia,1956-03-20,M,60000
15337,307,AW00015337,RachelAGonzales,1961-05-24,F,60000
15338,576,AW00015338,MarieJNavarro,1955-12-29,F,60000
15339,322,AW00015339,NoahJZhang,1955-12-29,M,60000
15340,43,AW00015340,BrittanyRBarnes,1956-11-03,F,40000
15341,311,AW00015341,LaceyDeng,1957-05-11,F,60000
15342,311,AW00015342,AshleeLRaji,1956-10-18,F,60000
15343,334,AW00015343,CarsonBarnes,1957-03-06,M,60000
15344,352,AW00015344,LukeERussell,1956-09-04,M,70000
15345,361,AW00015345,AshleyRPerry,1956-11-12,F,70000
15346,369,AW00015346,CharlesERodriguez,1956-09-10,M,70000
15347,298,AW00015347,DeannaAAlonso,1957-12-25,F,60000
15348,642,AW00015348,GregGCarter,1958-05-19,M,70000
15349,374,AW00015349,StephanieLGonzalez,1963-11-07,F,70000
15350,611,AW00015350,KathleenNSerrano,1963-08-30,F,70000
15351,612,AW00015351,SteveLu,1957-10-12,M,70000
15352,173,AW00015352,RaymondMartinez,1964-01-17,M,130000
15353,273,AW00015353,MicheleKXu,1963-12-31,F,160000
15354,271,AW00015354,CoreyKumar,1962-08-07,M,170000
15355,186,AW00015355,JanelleMartinez,1961-07-17,F,100000
15356,167,AW00015356,DawnJai,1960-10-16,F,120000
15357,157,AW00015357,CraigNavarro,1966-10-18,M,120000
15358,348,AW00015358,DanielleJSanders,1937-09-22,F,90000
15359,614,AW00015359,LoganMYang,1938-10-05,M,70000
15360,301,AW00015360,RyanMartin,1938-12-20,M,110000
15361,368,AW00015361,ThomasGonzales,1938-11-15,M,160000
15362,63,AW00015362,JenniferAdams,1976-12-02,F,90000
15363,66,AW00015363,JustinSYang,1970-08-26,M,90000
15364,536,AW00015364,AidanRBryant,1970-08-21,M,90000
15365,325,AW00015365,VictoriaGray,1976-10-20,F,120000
15366,336,AW00015366,AlyssaCColeman,1976-12-18,F,130000
15367,547,AW00015367,AlyssaLWhite,1969-07-04,F,90000
15368,300,AW00015368,BrandiAMartin,1969-08-07,F,110000
15369,612,AW00015369,ConnorPerez,1967-02-17,M,70000
15370,543,AW00015370,JessicaKButler,1961-12-31,F,70000
15371,644,AW00015371,CameronBryant,1961-09-01,M,80000
15372,611,AW00015372,MiguelAlexander,1967-07-16,M,80000
15373,616,AW00015373,KaitlynJones,1939-10-17,F,60000
15374,302,AW00015374,DonnaKumar,1940-04-10,F,70000
15375,310,AW00015375,AlishaMChande,1940-03-14,F,80000
15376,66,AW00015376,MeganASanders,1974-05-02,F,80000
15377,69,AW00015377,BriannaJackson,1969-01-01,F,80000
15378,71,AW00015378,DevinJWard,1968-09-02,M,80000
15379,359,AW00015379,AmandaAGriffin,1969-05-22,F,130000
15380,623,AW00015380,NathanTRobinson,1968-04-06,M,100000
15381,631,AW00015381,AlexaHoward,1967-11-07,F,100000
15382,299,AW00015382,KimberlyRBlue,1973-05-07,F,110000
15383,335,AW00015383,CharlesRivera,1968-04-26,M,130000
15384,536,AW00015384,XavierAlan,1966-08-23,M,80000
15385,543,AW00015385,DestinyReed,1972-06-10,F,90000
15386,635,AW00015386,NicholasTaylor,1966-09-05,M,90000
15387,307,AW00015387,MiguelBRodriguez,1966-08-13,M,110000
15388,315,AW00015388,VictoriaSmith,1966-07-19,F,130000
15389,352,AW00015389,JoanEKing,1967-03-06,F,130000
15390,547,AW00015390,JonathanBTurner,1960-10-31,M,60000
15391,56,AW00015391,JordynKPowell,1966-03-16,F,90000
15392,374,AW00015392,SydneyBrown,1960-02-16,F,80000
15393,299,AW00015393,RebekahERuiz,1941-03-31,F,60000
15394,335,AW00015394,NatalieCWilson,1947-04-03,F,90000
15395,69,AW00015395,JosephDClark,1966-04-16,M,80000
15396,631,AW00015396,JuliaWilson,1971-10-30,F,100000
15397,301,AW00015397,KarlTang,1965-12-05,M,110000
15398,348,AW00015398,JoseWang,1966-04-12,M,150000
15399,299,AW00015399,MackenzieJMurphy,1960-01-29,F,80000
15400,339,AW00015400,SamuelWRoberts,1960-03-18,M,60000
15401,335,AW00015401,RachelRHughes,1960-02-13,F,60000
15402,71,AW00015402,ConnorJEvans,1960-02-13,M,60000
15403,312,AW00015403,JeremiahLRoss,1965-09-02,M,60000
15404,374,AW00015404,SydneyLRobinson,1959-10-31,F,70000
15405,299,AW00015405,MiguelERoss,1958-09-21,M,70000
15406,545,AW00015406,AmandaButler,1958-11-23,F,70000
15407,637,AW00015407,JuliaLee,1964-09-02,F,70000
15408,325,AW00015408,OliviaThompson,1959-04-25,F,70000
15409,633,AW00015409,EduardoJCooper,1958-01-31,M,40000
15410,301,AW00015410,KatherineBHarris,1957-12-20,F,40000
15411,302,AW00015411,JayChandra,1948-11-03,M,70000
15412,312,AW00015412,RyanAGriffin,1942-12-12,M,130000
15413,49,AW00015413,DonaldPrasad,1943-03-04,M,130000
15414,300,AW00015414,IsaacBRichardson,1945-03-02,M,110000
15415,641,AW00015415,RachelGray,1944-11-10,F,110000
15416,545,AW00015416,EdwardABarnes,1945-08-18,M,100000
15417,307,AW00015417,AlvinLu,1952-06-01,M,70000
15418,60,AW00015418,AngelEKelly,1974-04-04,M,90000
15419,539,AW00015419,CarlosBaker,1979-01-13,M,100000
15420,618,AW00015420,NathanBHernandez,1974-04-01,M,100000
15421,635,AW00015421,CameronWClark,1973-08-31,M,100000
15422,552,AW00015422,KellyFGriffin,1985-01-06,F,40000
15423,644,AW00015423,JackLong,1984-10-23,M,40000
15424,300,AW00015424,RebeccaCHill,1984-12-09,F,30000
15425,4,AW00015425,TinaLSai,1955-09-22,F,10000
15426,7,AW00015426,CristinaNKumar,1949-08-16,F,10000
15427,359,AW00015427,JadeMurphy,1985-05-17,F,60000
15428,372,AW00015428,RichardDHoward,1984-10-28,M,60000
15429,383,AW00015429,AaronLi,1984-10-16,M,70000
15430,612,AW00015430,AlfredoJimenez,1983-12-07,M,40000
15431,299,AW00015431,JohnJackson,1983-09-14,M,40000
15432,310,AW00015432,AlvinRKumar,1984-02-15,M,60000
15433,311,AW00015433,AdamSharma,1984-02-15,M,60000
15434,38,AW00015434,BrentZhou,1950-07-19,M,20000
15435,40,AW00015435,GeoffreyPRaman,1952-04-10,M,30000
15436,5,AW00015436,PatriciaESuri,1952-03-19,F,30000
15437,11,AW00015437,CandaceSrini,1952-12-19,F,20000
15438,17,AW00015438,ArthurRodriguez,1952-09-07,M,30000
15439,21,AW00015439,MasonEvans,1959-01-11,M,10000
15440,230,AW00015440,JonHPal,1979-09-20,M,10000
15441,240,AW00015441,ChristyLZeng,1971-08-17,F,10000
15442,188,AW00015442,AlejandroJShen,1967-12-25,M,10000
15443,123,AW00015443,FranciscoPatel,1967-09-23,M,10000
15444,278,AW00015444,RoySFernandez,1967-08-09,M,20000
15445,225,AW00015445,BobLopez,1968-06-11,M,20000
15446,215,AW00015446,LeviMadan,1972-05-19,M,20000
15447,222,AW00015447,ReginaMadan,1966-11-08,F,20000
15448,264,AW00015448,OmarKShe,1967-04-24,M,20000
15449,277,AW00015449,CedricYuan,1940-08-14,M,30000
15450,184,AW00015450,MarshallDBlack,1941-12-08,M,10000
15451,211,AW00015451,LindaAMunoz,1967-11-16,F,30000
15452,206,AW00015452,AlisonGoel,1964-02-16,F,10000
15453,261,AW00015453,IsabelleCBarnes,1969-08-07,F,20000
15454,162,AW00015454,IanKBennett,1961-03-02,M,20000
15455,189,AW00015455,DeniseFRaman,1945-10-07,F,10000
15456,175,AW00015456,DonaldSuri,1946-04-13,M,20000
15457,171,AW00015457,AdrianaSMartinez,1946-08-28,F,20000
15458,120,AW00015458,KrystalMMa,1953-06-23,F,20000
15459,149,AW00015459,BethDominguez,1947-10-11,F,20000
15460,173,AW00015460,BethanyNara,1953-02-09,F,20000
15461,238,AW00015461,AlbertoRGutierrez,1947-11-10,M,30000
15462,215,AW00015462,TonyCChande,1949-02-23,M,10000
15463,216,AW00015463,TerrenceTYuan,1949-05-18,M,10000
15464,22,AW00015464,KristiBlanco,1985-10-02,F,10000
15465,34,AW00015465,JacquelynNavarro,1986-03-03,F,10000
15466,358,AW00015466,ElijahPerez,1975-07-08,M,50000
15467,301,AW00015467,CalebAShan,1976-01-30,M,50000
15468,65,AW00015468,EmmaFoster,1976-05-09,F,50000
15469,368,AW00015469,FernandoLWilliams,1981-10-24,M,60000
15470,335,AW00015470,HaileyMLopez,1981-02-17,F,60000
15471,352,AW00015471,DestinyDWhite,1974-09-05,F,50000
15472,627,AW00015472,JenniferBTorres,1980-10-14,F,50000
15473,312,AW00015473,AbigailJenkins,1974-10-13,F,50000
15474,300,AW00015474,CameronMLal,1974-10-30,M,50000
15475,385,AW00015475,KaitlynSBrooks,1980-10-14,F,50000
15476,337,AW00015476,AlyssaPowell,1975-05-01,F,60000
15477,310,AW00015477,JoseJAdams,1975-02-08,M,60000
15478,53,AW00015478,MelanieBRussell,1977-02-15,F,60000
15479,631,AW00015479,AndreaWright,1977-02-17,F,60000
15480,301,AW00015480,DeniseKLopez,1977-01-19,F,70000
15481,302,AW00015481,JamieMZhang,1982-08-21,F,70000
15482,307,AW00015482,AudreyLRubio,1976-08-07,F,70000
15483,361,AW00015483,KatherineRobinson,1976-11-04,F,70000
15484,383,AW00015484,SamuelLHenderson,1976-12-17,M,80000
15485,329,AW00015485,JordanWright,1975-05-19,F,60000
15486,553,AW00015486,KevinGriffin,1975-03-23,M,60000
15487,372,AW00015487,JesseRamirez,1975-03-09,M,60000
15488,43,AW00015488,EvanJRichardson,1974-09-24,M,60000
15489,644,AW00015489,EmilyThompson,1974-01-23,F,60000
15490,60,AW00015490,KaitlynRRivera,1973-08-02,F,70000
15491,403,AW00015491,ShannonALi,1979-04-20,F,70000
15492,623,AW00015492,GraceJLong,1985-04-14,F,70000
15493,543,AW00015493,EricNChen,1979-09-16,M,70000
15494,69,AW00015494,AnnaDRoss,1974-05-14,F,70000
15495,307,AW00015495,CraigAAlonso,1972-11-14,M,40000
15496,310,AW00015496,KelliVGoel,1973-03-07,F,40000
15497,347,AW00015497,KatelynRPhillips,1972-09-01,F,40000
15498,64,AW00015498,AlexandraEWashington,1975-08-08,F,60000
15499,638,AW00015499,RobertThomas,1976-06-22,M,70000
15500,302,AW00015500,KeithRaji,1975-07-25,M,70000
15501,310,AW00015501,JustinSimmons,1975-12-19,M,70000
15502,539,AW00015502,NathanielCHoward,1978-10-15,M,40000
15503,638,AW00015503,CaitlinVJames,1978-08-22,F,50000
15504,618,AW00015504,JaredMJames,1972-09-29,M,50000
15505,552,AW00015505,GabriellaABailey,1972-08-06,F,50000
15506,302,AW00015506,EvanCSanders,1982-09-20,M,60000
15507,70,AW00015507,HaileyCampbell,1972-03-27,F,60000
15508,626,AW00015508,MeganBrooks,1972-02-05,F,60000
15509,648,AW00015509,ZacharyWashington,1971-08-23,M,60000
15510,536,AW00015510,ErnestShe,1977-10-20,M,70000
15511,66,AW00015511,HaleyKelly,1974-08-11,F,60000
15512,607,AW00015512,JoseMHayes,1975-01-29,M,70000
15513,635,AW00015513,MadelineEPerez,1975-04-19,F,70000
15514,644,AW00015514,AngelaRamirez,1974-11-16,F,70000
15515,648,AW00015515,CarlosKWright,1974-10-08,M,70000
15516,307,AW00015516,ShaunVRaje,1980-10-14,M,70000
15517,369,AW00015517,ThomasCEdwards,1980-01-19,M,80000
15518,374,AW00015518,RichardABryant,1975-03-12,M,80000
15519,536,AW00015519,JenniferKEvans,1927-05-10,F,10000
15520,312,AW00015520,DesireeNavarro,1970-12-17,F,40000
15521,298,AW00015521,KathrynDeng,1976-05-21,F,80000
15522,547,AW00015522,EthanIRussell,1976-09-03,M,60000
15523,627,AW00015523,JonathanYang,1969-08-07,M,40000
15524,542,AW00015524,DaltonMStone,1975-09-12,M,50000
15525,301,AW00015525,MarieEGonzalez,1975-02-08,F,50000
15526,70,AW00015526,IsabelleAFlores,1969-12-17,F,50000
15527,329,AW00015527,MeganCRivera,1969-10-06,F,50000
15528,545,AW00015528,LucasRamirez,1979-10-01,M,60000
15529,626,AW00015529,JasonAllen,1969-01-01,M,60000
15530,66,AW00015530,MadisonLJohnson,1968-09-30,F,60000
15531,610,AW00015531,CalvinARaji,1968-12-11,M,60000
15532,307,AW00015532,MarshallJai,1968-08-03,M,60000
15533,360,AW00015533,AnnaRRichardson,1979-09-06,F,70000
15534,547,AW00015534,StevenBell,1969-03-21,M,70000
15535,302,AW00015535,JordanLScott,1969-04-30,M,70000
15536,52,AW00015536,VictoriaAThomas,1974-08-09,F,60000
15537,325,AW00015537,DestinyPeterson,1968-07-22,F,60000
15538,326,AW00015538,LuisLal,1969-02-24,M,60000
15539,299,AW00015539,RaulGoel,1967-07-23,M,70000
15540,302,AW00015540,RandallCOrtega,1973-04-04,M,70000
15541,352,AW00015541,ZoeJMorris,1967-10-05,F,70000
15542,301,AW00015542,AndreaLBaker,1973-04-18,F,70000
15543,59,AW00015543,EmmaPFlores,1967-09-23,F,70000
15544,325,AW00015544,ThomasJBrown,1968-06-12,M,70000
15545,307,AW00015545,JenniferSRivera,1972-02-07,F,40000
15546,552,AW00015546,RobertZJenkins,1966-11-18,M,40000
15547,314,AW00015547,CassidyWood,1967-04-05,F,60000
15548,385,AW00015548,MorganJBrooks,1966-03-12,F,40000
15549,49,AW00015549,RichardRDavis,1972-12-03,M,50000
15550,611,AW00015550,OrlandoAlonso,1978-05-17,M,50000
15551,612,AW00015551,KayleeTGray,1973-01-02,F,50000
15552,631,AW00015552,TylerCLewis,1972-12-28,M,50000
15553,301,AW00015553,IvanLopez,1972-12-08,M,60000
15554,311,AW00015554,ZoeLBailey,1973-03-01,F,60000
15555,352,AW00015555,HaileyBarnes,1966-04-22,F,60000
15556,65,AW00015556,DylanDavis,1976-11-08,M,60000
15557,348,AW00015557,NathanielMurphy,1966-02-11,M,60000
15558,633,AW00015558,HaileyMorris,1965-09-29,F,60000
15559,49,AW00015559,DevinAFlores,1970-05-22,M,60000
15560,611,AW00015560,GabrielleEGray,1964-09-17,F,60000
15561,543,AW00015561,AngelBYoung,1970-01-24,M,60000
15562,611,AW00015562,KaitlynIJames,1976-04-15,F,60000
15563,618,AW00015563,LukeLopez,1970-07-10,M,60000
15564,66,AW00015564,EduardoHughes,1970-02-21,M,60000
15565,616,AW00015565,KyleMitchell,1964-08-06,M,70000
15566,57,AW00015566,AaronFoster,1970-09-21,M,70000
15567,49,AW00015567,CarmenVMadan,1964-12-21,F,80000
15568,325,AW00015568,AaronAHayes,1963-07-11,M,80000
15569,536,AW00015569,MorganWard,1974-08-22,F,80000
15570,372,AW00015570,BriannaLPowell,1975-02-05,F,60000
15571,65,AW00015571,AngelGAllen,1975-03-06,M,60000
15572,54,AW00015572,AnnaBGarcia,1963-09-16,F,60000
15573,634,AW00015573,ThomasEWilson,1969-08-21,M,70000
15574,383,AW00015574,CarlosBPeterson,1969-01-17,M,70000
15575,23,AW00015575,AlvinBYe,1985-01-06,M,60000
15576,9,AW00015576,CarlyJRaje,1976-03-18,F,80000
